Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
825;-2;7;94.75;1395;108;1334;1.06;1.87;45;1420;1.46;351;50;3.097;3;409.6;-2;-0.05;2;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.6;0;71;101;13.68;62;23.4;58.26;24.6616714;35.04;32.01;14.76;18.52
826;-2;7;95.24;1395;122;1337;1.06;1.92;45;1431;1.54;351;50;3.091;3;409.7;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.8;0;72;102;13.68;62;23.4;58.26;24.6616714;35.01;32.03;14.81;18.52
827;-3;6;95.73;1395;123;1340;1.05;1.87;45;1419;1.51;351;50;3.091;3;409.7;-3;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.7;0;73;101;13.19;62;23.4;58.26;24.6616714;35.04;32.02;14.76;18.47
828;-3;7;94.75;1395;109;1334;1.06;1.79;45;1433;1.51;351;49.9;3.092;3;409.7;-3;-0.05;4;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.7;0;73;101;13.19;61;23.4;58.26;24.6616714;35.01;32.02;14.81;18.52
829;-1;6;95.24;1395;122;1337;1.06;1.72;45;1422;1.48;351;50;3.092;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.5;0;73;101;13.68;61;23.4;58.18;24.6791652;35.01;32.05;14.76;18.52
830;0;7;95.73;1395;121;1340;1.06;1.84;45;1430;1.54;351;50.1;3.092;3;409.3;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.2;0;73;101;13.19;61;23.4;58.18;24.6791652;34.99;32.08;14.86;18.52
831;-1;6;95.24;1395;111;1337;1.06;1.9;45;1419;1.52;352;50.1;3.092;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.68;61;23.48;58.18;24.6791652;34.99;32.08;14.86;18.47
832;-2;7;97.68;1395;110;1354;1.06;1.79;45;1433;1.61;352;50.1;3.09;3;409.3;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.6;0;73;101;13.68;61;23.54;58.18;24.6791652;34.99;32.08;14.86;18.52
833;-2;7;96.7;1395;125;1347;1.05;1.89;45;1433;1.65;351;50.1;3.093;3;409.3;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.6;0;72;101;13.19;61;23.53;58.18;24.6791652;34.96;32.08;14.76;18.47
834;0;7;97.68;1395;130;1354;1.06;1.92;45;1433;1.37;351;50.2;3.093;3;409.1;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.2;0;72;101;13.68;61;23.53;58.18;24.6616714;34.96;32.16;14.81;18.52
835;-2;5;94.26;1395;111;1330;1.06;1.78;45;1419;1.45;351;50.2;3.093;3;409.1;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.2;0;71;101;13.68;61;23.53;58.06;24.6791652;34.91;32.08;14.86;18.52
836;-2;7;97.19;1395;116;1351;1.05;1.84;45;1433;1.65;351;50.2;3.09;3;409.3;-2;-0.05;2;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.2;0;71;101;13.68;61;23.53;58.06;24.6791652;34.91;32.14;14.86;18.52
837;0;6;95.73;1395;118;1340;1.06;1.73;45;1422;1.5;351;50.2;3.09;3;409.3;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.1;0;71;101;13.68;61;23.53;58.06;24.6791652;34.91;32.14;14.76;18.52
838;0;6;95.73;1395;123;1340;1.06;1.78;45;1430;1.48;351;50.2;3.084;3;409.5;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.1;0;71;101;13.68;61;23.53;58.06;24.6616714;34.91;32.11;14.86;18.52
839;0;6;95.24;1395;125;1337;1.05;1.99;45;1433;1.53;351;50.2;3.087;3;408.4;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.1;0;72;101;13.68;61;23.53;58.06;24.6791652;34.91;32.18;14.86;18.52
840;0;6;95.24;1395;117;1337;1.05;1.69;45;1433;1.56;351;50.2;3.088;3;408.4;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.008;2.5;407.4;0;73;101;13.19;61;23.54;58.06;24.6616714;34.89;32.14;14.86;18.52
841;0;7;94.26;1395;116;1330;1.06;2.04;45;1419;1.65;351;50.3;3.088;3;408.4;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.008;2.5;408;0;73;101;13.19;61;23.54;58.06;24.6791652;34.91;32.2;14.86;18.52
842;-2;7;95.73;1395;119;1340;1.06;1.99;45;1433;1.59;351;50.3;3.09;3;409.2;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408;0;73;101;13.68;61;23.54;58.06;24.6791652;34.87;32.18;14.86;18.52
843;-2;7;95.24;1395;124;1337;1.05;1.66;45;1419;1.54;352;50.3;3.09;3;409.2;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.19;61;23.54;58.06;24.6791652;34.87;32.18;14.96;18.52
844;-2;7;94.26;1395;119;1330;1.04;1.9;45;1433;1.5;352;50.3;3.091;3;409.3;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.68;61;23.54;58.06;24.7491404;34.87;32.22;14.96;18.52
845;-2;5;95.24;1395;118;1337;1.04;1.71;45;1434;1.5;351;50.3;3.091;3;409.3;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.19;61;23.54;58.06;24.7491404;34.87;32.24;14.86;18.52
846;-2;7;95.73;1395;118;1340;1.06;1.65;45;1434;1.6;352;50.3;3.092;3;409.3;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.68;61;23.54;58.06;24.7491404;34.79;32.24;14.96;18.52
847;0;5;96.7;1395;118;1347;1.05;2.15;45;1419;1.5;351;50.2;3.092;3;409.4;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.19;61;23.54;57.99;24.7491404;34.79;32.24;14.86;18.52
848;0;6;96.7;1395;121;1347;1.06;2.02;45;1433;1.37;351;50.3;3.093;3;409.3;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.68;61;23.54;57.99;24.7491404;34.79;32.27;14.96;18.47
849;0;7;94.26;1395;117;1330;1.06;1.81;45;1433;1.54;352;50.3;3.093;3;409.3;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.68;61;23.59;57.99;24.7491404;34.79;32.29;14.96;18.52
850;-1;7;97.68;1395;119;1354;1.05;2.11;45;1433;1.64;351;50.2;3.091;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.68;61;23.59;57.99;24.7491404;34.79;32.29;14.86;18.52
851;0;5;94.26;1395;125;1330;1.06;1.73;45;1433;1.53;351;50.3;3.091;3;409.3;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.7;0;72;101;13.68;61;23.59;57.99;24.7491404;34.77;32.29;14.91;18.52
852;-1;7;96.21;1395;119;1344;1.06;1.79;45;1433;1.59;351;50.4;3.093;3;409.6;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.68;61;23.59;57.87;24.7491404;34.74;32.28;14.91;18.52
853;-2;6;94.26;1395;119;1330;1.06;2.07;45;1420;1.47;351;50.3;3.095;3;409.6;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.3;0;73;101;13.19;61;23.59;57.89;24.7491404;34.74;32.29;14.86;18.52
854;-1;6;96.7;1395;124;1347;1.05;1.78;45;1420;1.52;351;50.4;3.095;3;409.6;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;73;101;13.68;61;23.59;57.89;24.7491404;34.74;32.29;14.91;18.52
855;-1;5;94.26;1395;123;1330;1.06;2.05;45;1422;1.65;351;50.5;3.095;3;409.6;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.4;0;73;101;13.68;61;23.59;57.89;24.8890908;34.72;32.29;14.96;18.52
856;-2;5;96.7;1395;116;1347;1.05;2.08;45;1430;1.65;351;50.5;3.095;3;409.4;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.4;0;73;101;13.68;61;23.59;57.89;24.8890908;34.72;32.31;14.96;18.52
857;-2;5;96.21;1395;123;1344;1.05;1.55;45;1421;1.51;351;50.4;3.095;3;409.5;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.7;0;73;101;13.68;61;23.59;57.89;24.8890908;34.7;32.31;14.91;18.52
858;-1;5;96.7;1395;124;1347;1.06;2.02;45;1431;1.4;351;50.5;3.094;3;409.7;-1;-0.05;1;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.6;0;73;101;13.68;61;23.59;57.89;24.8890908;34.7;32.35;14.96;18.52
859;0;7;94.75;1395;114;1334;1.06;1.75;45;1422;1.4;351;50.5;3.094;3;409.7;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.3;0;73;101;13.68;61;23.59;57.89;24.8890908;34.7;32.36;14.91;18.52
860;0;7;95.73;1395;124;1340;1.06;1.54;45;1430;1.62;351;50.6;3.092;3;409.5;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.6;0;73;101;13.68;61;23.59;57.89;24.8890908;34.7;32.36;14.91;18.57
861;-2;6;96.7;1395;123;1347;1.05;2.01;45;1420;1.45;351;50.6;3.093;3;409.4;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.6;0;73;101;13.68;61;23.59;57.89;24.8890908;34.67;32.38;14.91;18.57
862;0;7;95.24;1395;115;1337;1.06;1.83;45;1432;1.45;351;50.6;3.094;3;409.6;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.4;0;73;101;13.68;61;23.59;57.89;24.8890908;34.65;32.36;14.96;18.57
863;0;7;94.75;1395;114;1334;1.05;1.85;45;1419;1.51;351;50.6;3.094;3;409.6;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.4;0;73;101;13.68;61;23.59;57.89;24.8890908;34.65;32.4;15.01;18.57
864;0;7;95.24;1395;123;1337;1.06;2.11;45;1433;1.59;351;50.6;3.093;3;409.6;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.4;0;73;101;13.68;61;23.59;57.77;24.8890908;34.62;32.38;15.01;18.57
865;-2;7;95.24;1395;119;1337;1.05;1.75;45;1419;1.64;351;50.7;3.093;3;409.6;-2;-0.05;2;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.6;0;73;102;13.19;61;23.59;57.77;24.8890908;34.62;32.39;14.96;18.57
866;-3;6;94.26;1395;110;1330;1.06;1.75;45;1433;1.68;351;50.7;3.093;3;409.8;-3;-0.05;3;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.8;0;73;103;13.68;61;23.59;57.77;24.8890908;34.62;32.41;15.01;18.57
867;-2;7;95.24;1395;121;1337;1.06;1.96;45;1419;1.48;351;50.7;3.094;3;409.5;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.8;0;73;103;13.68;61;23.59;57.77;24.8890908;34.6;32.44;15.01;18.57
868;-3;6;95.24;1395;123;1337;1.06;1.67;45;1433;1.51;351;50.7;3.095;3;409.7;-3;-0.05;3;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.6;0;72;103;13.68;61;23.59;57.77;24.8890908;34.6;32.45;15.01;18.57
869;-3;6;94.26;1395;117;1330;1.06;1.87;45;1421;1.39;351;50.7;3.095;3;409.7;-3;-0.05;3;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.59;57.77;24.8890908;34.6;32.44;15.01;18.57
870;-1;6;96.21;1395;113;1344;1.06;1.96;45;1431;1.53;351;50.7;3.095;3;409.7;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.59;57.7;24.8890908;34.57;32.44;15.01;18.57
871;-3;7;96.21;1395;124;1344;1.05;1.95;45;1433;1.49;351;50.7;3.095;3;409.5;-3;-0.05;3;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.7;0;71;103;13.68;61;23.59;57.7;24.8890908;34.55;32.46;15.01;18.57
872;-1;7;95.24;1395;129;1337;1.06;1.9;45;1419;1.42;351;50.8;3.093;3;409.5;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.6;0;71;103;13.68;61;23.73;57.7;24.8890908;34.57;32.47;15.01;18.57
873;-3;7;95.73;1395;110;1340;1.05;1.89;45;1420;1.58;351;50.8;3.093;3;409.5;-3;-0.05;3;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.7;24.9415722;34.52;32.5;14.96;18.57
874;-1;7;96.21;1395;122;1344;1.05;1.89;45;1420;1.5;351;50.8;3.094;3;409.5;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.7;24.9415722;34.55;32.46;15.01;18.57
875;-1;7;95.24;1395;116;1337;1.05;2.08;45;1420;1.4;351;50.8;3.094;3;409.5;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.5;0;71;103;13.68;61;23.73;57.7;24.9415722;34.52;32.46;14.96;18.62
876;-1;7;94.75;1395;126;1334;1.06;1.94;45;1432;1.65;351;50.8;3.095;3;409.7;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.57;24.9415722;34.5;32.53;15.01;18.57
877;-1;8;95.24;1395;120;1337;1.06;2;45;1421;1.43;351;50.8;3.095;3;409.8;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.7;0;71;103;13.68;61;23.73;57.57;24.9415722;34.48;32.49;15.01;18.62
878;-1;8;94.26;1395;119;1330;1.05;1.98;45;1431;1.39;351;50.8;3.093;3;409.8;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.6;0;71;103;13.68;61;23.73;57.57;24.9415722;34.5;32.46;15.01;18.57
879;-3;8;95.24;1395;123;1337;1.06;1.98;45;1420;1.69;351;50.7;3.093;3;409.8;-3;-0.05;5;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.5;0;71;103;13.68;61;23.73;57.57;24.9415722;34.48;32.49;15.01;18.57
880;-3;8;96.7;1395;122;1347;1.06;1.98;45;1432;1.59;352;50.8;3.094;3;409.8;-3;-0.05;2;0;1;1;0;29;0;4;0;-1;0.007;2.5;408.6;0;71;103;13.68;61;23.73;57.57;24.9415722;34.45;32.5;15.01;18.57
881;-2;8;95.24;1395;127;1337;1.05;1.85;45;1419;1.54;351;50.9;3.094;3;409.5;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.6;0;71;103;13.68;61;23.73;57.57;24.9415722;34.48;32.57;14.96;18.57
882;-2;8;95.73;1395;118;1340;1.06;1.92;45;1433;1.48;351;50.9;3.094;3;409.7;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.7;0;71;103;13.68;61;23.73;57.5;24.9415722;34.45;32.53;15.01;18.57
883;-2;8;93.77;1395;123;1327;1.06;1.76;45;1419;1.48;351;51;3.094;3;409.6;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.7;0;71;103;13.68;61;23.73;57.5;24.9415722;34.45;32.55;15.01;18.62
884;0;8;94.26;1395;118;1330;1.05;1.93;45;1433;1.54;351;51;3.093;3;409.5;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.7;0;71;103;13.68;61;23.73;57.5;24.9415722;34.43;32.55;15.01;18.57
885;0;8;95.24;1395;120;1337;1.05;2.08;45;1419;1.41;352;51;3.094;3;409.6;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.5;0;71;103;13.68;61;23.73;57.5;24.9415722;34.4;32.6;15.01;18.57
886;0;7;95.73;1395;117;1340;1.06;1.73;45;1433;1.45;351;51;3.092;3;409.6;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.5;24.9415722;34.38;32.61;15.01;18.57
887;-2;6;93.77;1395;119;1327;1.05;1.84;45;1420;1.61;351;51;3.092;3;409.6;-2;-0.05;2;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.5;24.9415722;34.38;32.61;15.05;18.57
888;-2;7;93.28;1395;119;1323;1.05;2.02;45;1432;1.48;351;51;3.091;3;409.4;-2;-0.05;2;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.73;57.5;24.9415722;34.38;32.61;15.05;18.57
889;-1;6;93.28;1395;121;1323;1.06;1.61;45;1420;1.59;351;51;3.092;3;409.2;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.5;0;71;103;13.68;61;23.8;57.5;24.9415722;34.35;32.61;15.05;18.62
890;-2;6;95.24;1395;123;1337;1.06;1.8;45;1432;1.79;352;51;3.092;3;409.2;-2;-0.05;2;0;1;1;0;31;0;4;0;-1;0.007;2.5;408.1;0;71;103;13.68;61;23.82;57.5;24.9415722;34.33;32.61;15.1;18.57
891;-1;8;95.24;1395;113;1337;1.06;1.86;45;1419;1.42;351;50.9;3.092;3;409.2;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.3;0;71;103;13.68;61;23.81;57.5;25.0815226;34.28;32.67;15.05;18.62
892;0;6;96.21;1395;116;1344;1.05;1.67;45;1433;1.41;351;50.9;3.092;3;409.2;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.4;0;71;103;13.68;61;23.81;57.5;25.0815226;34.28;32.68;15.1;18.57
893;0;6;96.7;1395;115;1347;1.06;2.05;45;1419;1.66;351;51;3.092;3;409.2;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.3;0;71;103;13.68;61;23.81;57.5;25.0815226;34.3;32.66;15.01;18.57
894;0;6;94.26;1395;120;1330;1.07;1.93;45;1433;1.52;351;51;3.09;3;409.5;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.008;2.5;408.4;0;71;103;13.19;61;23.82;57.38;25.0815226;34.26;32.67;15.05;18.57
895;0;8;95.73;1395;129;1340;1.07;1.87;45;1433;1.53;352;51.1;3.092;3;409.3;0;-0.05;0;1;1;1;0;30;0;4;0;-1;0.008;2.5;408.4;0;72;103;13.68;61;23.81;57.38;25.0815226;34.26;32.63;15.05;18.62
896;0;6;96.21;1395;121;1344;1.05;2.03;45;1433;1.6;352;51.1;3.092;3;409.4;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;61;23.81;57.38;25.0815226;34.26;32.66;15.05;18.57
897;0;6;96.7;1395;117;1347;1.05;1.68;45;1433;1.54;352;51;3.092;3;409.4;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.19;61;23.82;57.38;25.0815226;34.21;32.72;15.05;18.57
898;-1;6;95.73;1395;114;1340;1.06;1.79;45;1433;1.5;351;51;3.09;3;409.2;-1;-0.05;1;0;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;61;23.82;57.38;25.0815226;34.18;32.68;15.05;18.57
899;-1;6;96.21;1395;127;1344;1.05;2.14;45;1419;1.53;352;51.2;3.092;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;61;23.81;57.3;25.0815226;34.18;32.67;15.05;18.57
900;-1;6;95.73;1395;120;1340;1.06;1.64;45;1433;1.67;351;51.2;3.091;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.2;0;73;103;13.68;61;23.81;57.3;25.0815226;34.18;32.67;15.05;18.67
901;-1;6;95.73;1395;122;1340;1.06;2.04;45;1419;1.56;351;51.1;3.091;3;409.4;-1;-0.05;1;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.19;61;23.82;57.3;25.0815226;34.16;32.78;15.05;18.67
902;-2;8;95.73;1395;120;1340;1.05;2.13;45;1433;1.4;351;51.2;3.092;3;409.4;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;61;23.82;57.3;25.0815226;34.13;32.72;15.05;18.67
903;-2;6;93.77;1395;115;1327;1.05;1.72;45;1422;1.64;351;51.3;3.092;3;409.2;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;103;13.68;61;23.82;57.3;25.0815226;34.11;32.73;15.05;18.67
904;0;6;91.82;1395;112;1313;1.06;1.96;45;1430;1.59;352;51.3;3.094;3;409.4;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;103;13.68;60;23.82;57.3;25.0815226;34.08;32.77;15.05;18.67
905;-1;6;94.75;1395;122;1334;1.06;2;45;1422;1.47;351;51.3;3.094;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.5;0;73;103;13.68;60;23.82;57.18;25.0815226;34.08;32.74;15.05;18.67
906;-1;5;93.77;1395;125;1327;1.06;1.68;45;1430;1.53;351;51.3;3.09;3;409.2;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.4;0;73;103;13.68;60;23.82;57.18;25.0815226;34.08;32.73;15.05;18.67
907;-1;5;93.28;1395;121;1323;1.05;2.14;45;1421;1.6;351;51.3;3.09;3;409.2;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;103;13.68;60;23.82;57.18;25.0815226;34.04;32.78;15.05;18.67
908;-1;5;94.26;1395;112;1330;1.06;2.09;45;1431;1.39;351;51.3;3.09;3;409.2;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.2;0;73;103;13.68;60;23.81;57.18;25.1689916;34.04;32.8;15.15;18.67
909;-1;5;96.21;1395;122;1344;1.05;1.98;45;1419;1.58;351;51.2;3.092;3;409.2;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.2;0;73;103;13.68;60;23.81;57.18;25.1689916;34.01;32.8;15.15;18.67
910;-1;7;95.73;1395;126;1340;1.05;2.12;45;1433;1.68;351;51.2;3.091;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.2;0;73;103;13.68;60;23.81;57.18;25.1689916;33.99;32.8;15.15;18.67
911;0;7;94.75;1395;108;1334;1.06;1.69;45;1422;1.63;351;51.2;3.091;3;409.3;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;103;13.19;60;23.81;57.18;25.1689916;33.99;32.77;15.05;18.67
912;0;7;96.21;1395;119;1344;1.06;1.86;45;1431;1.51;351;51.3;3.092;3;409.3;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;103;13.68;60;23.88;57.18;25.1689916;33.96;32.85;15.1;18.67
913;0;5;95.73;1395;131;1340;1.06;1.94;45;1412;1.58;351;51.4;3.091;3;409.4;0;-0.05;0;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;60;23.95;57.18;25.1689916;33.94;32.84;15.15;18.67
914;-1;7;96.7;1395;117;1347;1.06;1.73;45;1440;1.66;351;51.4;3.091;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.5;0;73;103;13.68;60;23.95;57.18;25.1689916;33.91;32.88;15.1;18.67
915;-1;6;96.7;1395;110;1347;1.06;1.97;45;1440;1.51;352;51.3;3.091;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.5;0;73;103;13.68;60;23.95;57.18;25.1689916;33.89;32.85;15.1;18.67
916;-1;7;94.26;1395;124;1330;1.05;2.06;45;1433;1.4;352;51.4;3.092;3;409.7;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.5;0;73;103;13.68;60;23.95;57.18;25.1689916;33.89;32.88;15.15;18.67
917;-1;6;95.24;1395;119;1337;1.06;1.81;45;1421;1.57;351;51.5;3.092;3;409.3;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.5;0;73;103;13.68;60;23.95;57.11;25.1689916;33.86;32.84;15.1;18.62
918;-1;6;96.7;1395;116;1347;1.06;2.04;45;1431;1.52;351;51.5;3.093;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.5;0;73;103;13.68;60;23.95;57.11;25.1689916;33.84;32.88;15.15;18.67
919;-1;7;95.24;1395;122;1337;1.05;1.83;45;1419;1.52;351;51.4;3.093;3;409.4;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.007;2.5;408.3;0;73;103;13.68;60;23.95;57.11;25.1689916;33.84;32.86;15.15;18.67
920;-1;7;94.75;1395;111;1334;1.06;1.68;45;1433;1.67;351;51.5;3.091;3;409.8;-1;-0.05;1;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.3;0;73;103;13.68;60;23.95;57.11;25.1689916;33.82;32.9;15.1;18.67
921;-2;7;94.26;1395;125;1330;1.06;1.89;45;1421;1.68;351;51.5;3.091;3;409.8;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.6;0;73;103;13.68;60;23.95;57.11;25.1689916;33.79;32.94;15.1;18.67
922;-2;7;94.75;1395;119;1334;1.06;1.86;45;1431;1.53;351;51.5;3.092;3;409.8;-2;-0.05;2;1;1;1;0;29;0;4;0;-1;0.008;2.5;408.6;0;73;103;13.68;60;23.95;57.11;25.1689916;33.79;32.94;15.15;18.67
923;-2;7;95.24;1395;114;1337;1.06;1.9;45;1433;1.56;351;51.6;3.091;3;409.4;-2;-0.05;2;1;1;1;0;30;0;4;0;-1;0.007;2.5;408.6;0;72;103;13.68;60;23.95;56.99;25.1689916;33.79;32.94;15.1;18.62
924;0;5;94.26;1395;118;1330;1.06;2;45;1433;1.73;351;51.6;3.092;3;409.4;0;-0.05;0;0;1;1;0;31;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;60;23.95;56.99;25.1689916;33.74;32.9;15.15;18.67
925;0;7;94.75;1395;118;1334;1.06;2.02;45;1433;1.57;351;51.6;3.092;3;409.4;0;-0.05;0;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.3;0;73;103;13.68;60;23.95;56.99;25.1689916;33.74;32.9;15.1;18.62
926;-1;8;94.26;1395;125;1330;1.06;1.88;45;1433;1.46;351;51.6;3.092;3;409.5;-1;-0.05;1;1;1;1;0;31;0;4;0;-1;0.007;2.5;408.4;0;73;103;13.68;60;23.95;56.99;25.2914482;33.72;32.99;15.15;18.67
