Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
1449;0;6;94.26;1395;110;1330;1.04;2.2;43;1422;1.73;352;57;3.077;3;407.3;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.3;0;73;104;13.68;57;25.01;52.89;26.5;30.18;35.15;14.62;18.08
1450;0;6;94.26;1395;112;1330;1.06;2.39;43;1422;1.76;351;57;3.078;3;407.5;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;104;13.68;57;25.01;52.89;26.5;30.18;35.17;14.62;18.08
1451;-3;6;94.75;1395;123;1334;1.05;2.33;43;1420;1.8;351;57;3.078;3;407.6;-3;-0.05;3;1;1;0;0;33;0;2;0;1;0.008;2.4;406.6;0;73;105;13.68;57;25.01;52.89;26.5;30.15;35.13;14.62;18.08
1452;-1;6;96.7;1395;115;1347;1.06;2.43;43;1419;1.98;351;57;3.076;3;407.6;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;406.6;0;73;105;13.68;57;25.01;52.89;26.59;30.18;35.12;14.62;18.08
1453;-1;6;94.75;1395;111;1330;1.06;2.31;43;1419;1.89;351;57;3.077;3;407.6;-1;-0.05;1;1;1;0;0;31;0;2;0;1;0.007;2.4;406.4;0;73;103;13.68;57;25.01;52.89;26.59;30.15;35.16;14.62;18.03
1454;0;6;95.73;1395;116;1340;1.05;2.09;43;1419;1.82;352;56.9;3.077;3;407.6;0;-0.05;0;1;1;0;0;31;0;2;0;1;0.007;2.4;406.6;0;73;103;14.16;57;25.01;52.89;26.59;30.13;35.18;14.62;17.99
1455;-1;6;95.24;1395;120;1337;1.05;2.25;43;1422;1.78;351;57;3.078;3;407.6;-1;-0.05;1;1;1;0;0;31;0;2;0;1;0.007;2.4;406.6;0;73;104;13.68;56;25.01;52.74;26.59;30.13;35.16;14.71;18.08
1456;0;6;96.7;1395;118;1347;1.06;2.19;43;1422;1.63;351;57.1;3.081;3;407.6;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.6;0;73;104;14.16;56;25.01;52.76;26.59;30.13;35.17;14.71;18.03
1457;0;6;93.28;1395;118;1323;1.05;2.04;43;1433;1.85;351;57.1;3.084;3;407.9;0;-0.05;0;1;1;0;0;33;0;2;0;1;0.008;2.4;406.9;0;73;103;14.16;56;25.01;52.76;26.59;30.1;35.2;14.71;18.03
1458;-1;6;95.24;1395;120;1337;1.05;2.49;43;1433;1.75;351;57.1;3.084;3;407.9;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.9;0;73;103;14.16;56;25.01;52.74;26.59;30.13;35.17;14.66;18.03
1459;-1;6;97.19;1395;120;1351;1.06;2.29;43;1433;1.58;351;57.1;3.082;3;408.2;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.9;0;73;103;13.68;56;25.01;52.74;26.59;30.1;35.2;14.71;17.99
1460;-1;6;94.75;1395;107;1334;1.05;2.24;43;1433;1.72;352;57.1;3.079;3;408;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.9;0;73;103;13.68;56;25.01;52.76;26.59;30.1;35.2;14.71;18.08
1461;-1;6;95.73;1395;117;1340;1.05;2.4;43;1419;1.73;352;57.1;3.081;3;407.6;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;406.6;0;73;103;13.68;56;25.01;52.74;26.59;30.08;35.2;14.71;18.08
1462;0;6;95.24;1395;118;1337;1.06;1.98;43;1419;1.76;351;57.1;3.081;3;407.7;0;-0.05;0;1;1;0;0;33;0;2;0;1;0.008;2.4;406.9;0;73;103;13.68;56;25.01;52.76;26.59;30.08;35.2;14.71;18.08
1463;-1;6;95.73;1395;118;1340;1.06;2.15;43;1433;1.88;352;57;3.078;3;407.7;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;406.9;0;73;103;13.68;56;25.08;52.74;26.59;30.06;35.22;14.71;18.08
1464;0;6;94.75;1395;116;1334;1.06;2.28;43;1433;1.78;352;57.1;3.08;3;408.2;0;-0.05;0;1;1;0;0;33;0;2;0;1;0.008;2.4;407.3;0;73;103;13.68;56;25.15;52.74;26.59;30.06;35.21;14.71;18.08
1465;-1;6;94.75;1395;122;1334;1.05;2.21;43;1433;1.75;352;57.2;3.08;3;408.2;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;406.9;0;73;103;14.16;56;25.15;52.76;26.59;30.03;35.23;14.71;18.03
1466;-1;6;93.77;1395;112;1327;1.06;2.55;43;1419;1.92;352;57.2;3.083;3;407.8;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;407;0;73;103;13.68;56;25.15;52.74;26.59;30.03;35.23;14.71;18.03
1467;-1;6;94.26;1395;111;1330;1.06;2.47;43;1433;1.83;352;57.2;3.08;3;408.2;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;407;0;73;104;13.68;56;25.15;52.74;26.59;30.03;35.23;14.71;18.08
1468;-1;6;94.26;1395;116;1330;1.05;2.19;43;1419;1.78;352;57.2;3.08;3;408.2;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;407;0;73;105;13.68;56;25.15;52.74;26.59;30.01;35.2;14.71;18.13
1469;-1;6;94.26;1395;115;1330;1.06;2.34;43;1433;1.81;352;57.1;3.081;3;408;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;407;0;73;105;14.16;56;25.15;52.74;26.59;30.01;35.26;14.71;18.08
1470;0;6;94.26;1395;119;1330;1.05;1.94;43;1419;1.81;352;57.2;3.081;3;407.9;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.8;0;73;104;13.68;56;25.15;52.76;26.59;30.01;35.28;14.71;18.13
1471;0;6;95.24;1395;126;1337;1.05;2.4;43;1422;1.83;352;57.1;3.079;3;408.3;0;-0.05;0;1;1;0;0;33;0;2;0;1;0.008;2.4;407.1;0;73;105;13.68;56;25.15;52.76;26.59;29.98;35.28;14.71;18.13
1472;-2;6;94.26;1395;122;1330;1.05;2.44;43;1422;1.83;352;57.1;3.079;3;408.3;-2;-0.05;2;1;1;0;0;32;0;2;0;1;0.007;2.4;406.9;0;73;104;14.16;56;25.15;52.69;26.59;29.98;35.28;14.71;18.13
1473;0;6;94.26;1395;112;1330;1.05;2.33;43;1433;1.75;352;57.2;3.078;3;407.8;0;-0.05;0;1;1;0;0;33;0;2;0;1;0.008;2.4;407.1;0;73;105;13.68;56;25.15;52.69;26.59;29.96;35.28;14.76;18.13
1474;-1;6;94.26;1395;116;1330;1.07;2.29;43;1433;1.77;352;57.3;3.078;3;407.8;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;407.1;0;73;105;14.16;56;25.15;52.69;26.59;29.96;35.29;14.76;18.13
1475;-1;6;95.73;1395;125;1340;1.05;2.08;43;1419;1.93;352;57.3;3.079;3;407.5;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.7;0;73;104;14.16;56;25.15;52.69;26.73;29.91;35.29;14.76;18.13
1476;-1;7;95.24;1395;114;1337;1.06;2.14;43;1419;1.83;352;57.3;3.079;3;407.5;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.7;0;73;104;13.68;56;25.15;52.69;26.73;29.91;35.29;14.76;18.13
1477;-1;6;94.26;1395;111;1330;1.06;2.41;43;1419;1.72;352;57.3;3.079;3;407.7;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.7;0;73;104;13.68;56;25.15;52.69;26.73;29.89;35.34;14.76;18.13
1478;-1;6;94.26;1395;111;1330;1.06;2.41;43;1419;1.72;352;57.3;3.079;3;407.8;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.7;0;73;104;13.68;56;25.15;52.69;26.73;29.89;35.35;14.76;18.13
1479;-1;7;94.26;1395;119;1330;1.05;1.98;43;1433;1.64;352;57.2;3.08;3;407.8;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.9;0;73;105;13.68;56;25.15;52.57;26.73;29.86;35.35;14.76;18.13
1480;-1;6;94.75;1395;122;1334;1.05;2.37;43;1433;1.8;352;57.3;3.08;3;407.8;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.9;0;73;105;14.16;56;25.15;52.57;26.73;29.84;35.37;14.76;18.13
1481;-1;6;95.24;1395;117;1337;1.06;2.36;43;1421;1.81;352;57.2;3.081;3;408;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.7;0;73;104;13.68;56;25.15;52.57;26.73;29.84;35.35;14.76;18.13
1482;-1;6;95.24;1395;118;1337;1.06;2.41;43;1422;1.84;352;57.3;3.081;3;408;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;407;0;73;104;14.16;56;25.15;52.57;26.73;29.81;35.37;14.76;18.13
1483;-1;6;95.73;1395;110;1340;1.06;2.01;43;1421;1.93;352;57.4;3.079;3;408;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;406.6;0;73;105;14.16;56;25.15;52.57;26.73;29.79;35.37;14.76;18.13
1484;-1;6;94.26;1395;113;1330;1.05;2.15;43;1421;1.88;352;57.4;3.08;3;407.7;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.6;0;73;104;13.68;56;25.15;52.57;26.73;29.79;35.35;14.76;18.13
1485;-1;6;93.28;1395;125;1323;1.05;2.36;43;1421;1.7;352;57.4;3.079;3;408;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.9;0;73;104;13.68;56;25.15;52.57;26.73;29.76;35.37;14.76;18.13
1486;0;6;94.26;1395;113;1330;1.06;2.32;43;1421;1.81;352;57.4;3.079;3;408;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.8;0;73;104;13.68;56;25.19;52.57;26.73;29.74;35.37;14.76;18.13
1487;-1;6;94.75;1395;112;1334;1.05;2.45;43;1421;1.82;352;57.3;3.077;3;407.7;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;104;13.68;56;25.23;52.57;26.73;29.71;35.37;14.76;18.13
1488;-1;6;94.26;1395;122;1330;1.05;2.31;43;1421;1.64;352;57.3;3.075;3;407.5;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.008;2.4;406.6;0;73;105;14.16;56;25.23;52.57;26.73;29.71;35.35;14.76;18.13
1489;-1;6;94.26;1395;122;1330;1.06;2.12;43;1419;1.9;352;57.4;3.074;3;407.2;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.1;0;73;106;14.16;56;25.23;52.57;26.73;29.69;35.37;14.76;18.13
1490;-1;6;93.28;1395;120;1323;1.06;1.94;43;1419;1.86;352;57.4;3.074;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.2;0;73;106;14.16;56;25.23;52.47;26.73;29.69;35.38;14.76;18.13
1491;0;6;92.8;1395;112;1320;1.05;2.15;43;1422;1.71;352;57.5;3.072;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.2;0;73;106;13.68;56;25.23;52.47;26.73;29.69;35.38;14.76;18.13
1492;0;6;95.24;1395;114;1337;1.06;2.2;43;1422;1.82;351;57.5;3.077;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.2;0;73;106;14.16;56;25.23;52.47;26.73;29.64;35.4;14.76;18.13
1493;-1;6;93.77;1395;125;1327;1.05;2.51;43;1420;1.78;351;57.5;3.076;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.3;0;73;106;14.16;56;25.23;52.47;26.73;29.62;35.45;14.81;18.13
1494;0;6;92.8;1395;113;1320;1.05;2.08;43;1420;1.83;351;57.5;3.076;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.3;0;73;106;14.16;56;25.23;52.47;26.73;29.62;35.45;14.81;18.13
1495;-1;6;93.28;1395;119;1323;1.05;2.18;43;1422;1.73;351;57.5;3.073;3;407.3;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.3;0;73;106;14.16;56;25.23;52.47;26.73;29.59;35.43;14.81;18.23
1496;-1;6;94.75;1395;119;1334;1.06;2.38;43;1422;1.73;352;57.6;3.073;3;407.2;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;405.9;0;73;106;14.16;56;25.23;52.47;26.73;29.59;35.43;14.81;18.23
1497;0;6;95.24;1395;117;1337;1.06;2.04;43;1433;1.82;352;57.6;3.074;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.1;0;73;106;14.16;56;25.23;52.47;26.73;29.57;35.43;14.81;18.23
1498;0;6;93.77;1395;118;1327;1.07;2.39;43;1433;1.84;351;57.6;3.077;3;407.1;0;-0.05;0;0;1;0;0;32;0;2;0;1;0.007;2.4;406;0;73;106;13.68;56;25.23;52.47;26.73;29.59;35.43;14.81;18.23
1499;-1;6;92.31;1395;122;1316;1.07;2.43;43;1433;1.95;351;57.6;3.077;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406;0;73;106;13.68;56;25.23;52.47;26.78;29.54;35.45;14.81;18.23
1500;-1;6;93.28;1395;115;1323;1.07;2.22;43;1433;1.81;351;57.6;3.077;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406;0;73;106;13.68;56;25.23;52.47;26.78;29.54;35.45;14.81;18.23
1501;-1;6;93.28;1395;115;1323;1.07;2.33;43;1422;1.83;351;57.6;3.079;3;407.5;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.4;0;73;106;14.16;56;25.23;52.35;26.78;29.52;35.45;14.81;18.23
1502;0;6;94.75;1395;123;1334;1.07;2.08;43;1422;1.83;351;57.6;3.079;3;407.6;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.4;0;73;106;14.16;56;25.23;52.35;26.78;29.52;35.48;14.81;18.23
1503;-1;6;94.75;1395;112;1334;1.04;2.22;43;1433;1.8;351;57.6;3.076;3;407.6;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.7;0;73;106;13.68;56;25.3;52.35;26.78;29.49;35.43;14.81;18.18
1504;-1;6;94.26;1395;115;1330;1.06;2.41;43;1433;1.93;351;57.6;3.076;3;407.6;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.6;0;73;106;13.68;56;25.37;52.35;26.78;29.49;35.43;14.86;18.18
1505;-1;6;95.73;1395;117;1340;1.05;2.3;43;1419;1.73;351;57.6;3.08;3;407.8;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.7;0;73;106;14.16;56;25.37;52.35;26.78;29.45;35.54;14.81;18.23
1506;-1;6;96.7;1395;114;1347;1.05;2.45;43;1419;1.84;351;57.6;3.078;3;407.9;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.7;0;73;106;14.16;56;25.37;52.35;26.78;29.45;35.53;14.86;18.23
1507;0;6;94.26;1395;112;1330;1.05;2.34;43;1422;1.69;351;57.6;3.077;3;407.9;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.7;0;73;106;14.16;56;25.37;52.35;26.78;29.42;35.54;14.81;18.18
1508;0;6;95.73;1395;123;1340;1.05;2.03;43;1422;1.69;352;57.5;3.077;3;407.9;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.7;0;73;106;14.16;56;25.37;52.35;26.78;29.42;35.54;14.81;18.23
1509;-1;6;96.21;1395;121;1344;1.05;2.39;43;1420;1.77;351;57.6;3.076;3;407.5;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.5;0;73;106;13.68;56;25.37;52.35;26.78;29.4;35.54;14.86;18.18
1510;-1;6;93.77;1395;116;1327;1.06;2.36;43;1421;1.66;351;57.7;3.076;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;106;14.16;56;25.37;52.35;26.78;29.4;35.54;14.81;18.18
1511;-1;6;95.24;1395;118;1337;1.05;2.22;43;1421;1.89;351;57.7;3.077;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;106;14.16;56;25.37;52.35;26.78;29.37;35.56;14.91;18.23
1512;-1;6;95.24;1395;123;1337;1.06;2.54;43;1421;1.78;351;57.7;3.077;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;106;13.68;56;25.37;52.35;26.78;29.37;35.56;14.91;18.18
1513;-1;6;96.21;1395;124;1344;1.06;2.34;43;1433;1.85;351;57.7;3.075;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;106;13.68;56;25.37;52.35;26.78;29.35;35.59;14.91;18.18
1514;0;6;94.75;1395;110;1334;1.07;2.25;43;1433;1.93;351;57.7;3.075;3;407.4;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.6;0;73;106;14.16;56;25.37;52.35;26.78;29.35;35.59;14.91;18.18
1515;0;6;93.28;1395;118;1323;1.07;2.33;43;1419;1.68;351;57.6;3.076;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.1;0;73;106;13.68;56;25.37;52.35;26.78;29.35;35.55;14.91;18.18
1516;-1;6;94.75;1395;123;1334;1.05;2.09;43;1419;1.89;351;57.7;3.076;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.1;0;73;106;13.68;56;25.37;52.35;26.78;29.35;35.55;14.91;18.18
1517;0;6;95.24;1395;117;1337;1.06;2.41;43;1419;1.84;351;57.6;3.078;3;407.3;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.3;0;73;106;13.68;56;25.37;52.35;26.78;29.3;35.6;14.91;18.23
1518;-1;6;95.24;1395;111;1337;1.06;2.41;43;1419;1.83;351;57.6;3.078;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.4;0;73;106;13.68;56;25.37;52.35;26.78;29.3;35.59;14.91;18.18
1519;0;6;94.75;1395;120;1334;1.06;2.21;43;1433;1.77;352;57.6;3.077;3;407.4;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.4;0;73;106;14.16;56;25.37;52.35;26.78;29.3;35.56;14.86;18.28
1520;-1;6;95.73;1395;119;1340;1.06;2.51;43;1433;1.8;352;57.7;3.077;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.4;0;73;106;13.68;56;25.37;52.35;26.78;29.3;35.56;14.91;18.28
1521;0;6;96.7;1395;114;1347;1.05;2.01;43;1421;1.76;351;57.8;3.076;3;407.4;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.5;0;73;106;13.68;56;25.37;52.35;26.85;29.3;35.59;14.91;18.28
1522;-1;6;95.24;1395;119;1337;1.06;2.06;43;1421;1.79;351;57.7;3.076;3;407.4;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.5;0;73;106;13.68;56;25.37;52.35;26.85;29.3;35.59;14.91;18.28
1523;0;6;94.26;1395;115;1330;1.05;2.37;43;1419;1.87;351;57.7;3.073;3;407.4;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.5;0;73;106;13.68;56;25.37;52.35;26.85;29.25;35.59;14.91;18.28
1524;0;7;94.26;1395;125;1330;1.05;2.05;43;1419;1.79;351;57.8;3.073;3;407.4;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.007;2.4;406.5;0;73;106;14.16;56;25.37;52.35;26.85;29.25;35.59;14.91;18.28
1525;-1;7;92.8;1395;119;1320;1.06;2.37;43;1419;1.92;352;57.9;3.074;3;407.2;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.2;0;73;106;13.68;56;25.37;52.25;26.85;29.27;35.65;14.91;18.28
1526;-1;6;93.28;1395;110;1323;1.05;2.41;43;1419;1.85;352;57.9;3.074;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.1;0;73;106;13.68;56;25.37;52.25;26.85;29.27;35.65;14.91;18.28
1527;0;6;95.24;1395;115;1337;1.06;2.15;43;1421;1.77;352;57.9;3.076;3;407.1;0;-0.05;0;1;1;0;0;32;0;2;0;1;0.008;2.4;406.2;0;73;106;13.68;56;25.37;52.25;26.85;29.23;35.65;14.91;18.28
1528;-1;6;93.28;1395;119;1323;1.05;2.31;43;1421;1.87;351;57.9;3.076;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406.2;0;73;106;14.16;56;25.37;52.27;26.85;29.23;35.66;14.91;18.28
1529;-1;6;94.26;1395;120;1330;1.06;2.13;43;1433;1.75;351;57.9;3.074;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.2;0;73;106;14.16;56;25.37;52.27;26.85;29.23;35.66;14.96;18.28
1530;-1;6;94.75;1395;123;1334;1.06;2.21;43;1433;1.89;351;57.9;3.074;3;407.1;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;406.2;0;73;106;13.68;56;25.37;52.27;26.85;29.23;35.66;14.96;18.28
1531;-1;6;96.21;1395;114;1344;1.05;2.44;43;1422;1.78;351;57.8;3.07;3;407;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;406;0;73;106;14.16;56;25.37;52.15;26.85;29.2;35.64;14.96;18.28
1532;-1;6;94.75;1395;114;1334;1.05;2.3;43;1422;1.82;352;57.9;3.07;3;407;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.008;2.4;405.9;0;73;106;14.16;56;25.4;52.15;26.85;29.2;35.64;14.96;18.28
1533;-1;6;96.7;1395;121;1347;1.06;2.48;43;1410;1.73;352;58;3.071;3;407;-1;-0.05;1;1;1;0;0;32;0;2;0;1;0.007;2.4;405.9;0;73;106;13.68;56;25.43;52.15;26.85;29.2;35.72;14.96;18.28
1534;-1;6;94.75;1395;118;1334;1.05;2.34;43;1410;1.65;351;58;3.071;3;407;-1;-0.05;1;1;1;0;0;33;0;2;0;1;0.007;2.4;405.9;0;73;106;14.16;56;25.43;52.15;26.85;29.2;35.73;14.96;18.28
1535;-1;6;96.7;1395;112;1347;1.05;2.05;43;1419;1.94;352;58;3.077;3;407;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.9;0;73;106;14.16;56;25.43;52.15;26.85;29.2;35.67;15.01;18.28
1536;-1;6;94.26;1395;119;1330;1.06;2.41;43;1420;1.71;351;58;3.077;3;407;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.9;0;73;106;13.68;56;25.43;52.15;26.85;29.2;35.67;15.01;18.28
1537;-1;6;94.26;1395;116;1330;1.06;2.42;43;1420;1.78;351;57.9;3.071;3;407.3;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;406.5;0;73;106;14.16;56;25.43;52.15;26.85;29.18;35.7;15.01;18.28
1538;-1;6;94.26;1395;116;1330;1.06;2.26;43;1420;1.94;352;58;3.071;3;407.3;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;406.5;0;73;106;14.16;56;25.43;52.15;26.85;29.15;35.71;15.01;18.28
1539;-1;6;95.73;1395;116;1340;1.05;2.5;43;1433;1.77;351;58;3.07;3;407;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.008;2.4;406;0;73;106;14.16;56;25.43;52.15;26.85;29.13;35.76;15.01;18.28
1540;-1;6;95.24;1395;117;1337;1.06;2.32;43;1433;1.81;351;58;3.07;3;407;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.008;2.4;406;0;73;106;13.68;56;25.43;52.15;26.85;29.13;35.77;15.01;18.28
1541;-1;6;94.26;1395;117;1330;1.06;2.23;43;1419;1.93;351;58;3.069;3;406.6;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.6;0;73;106;14.16;56;25.43;52.15;26.85;29.13;35.77;14.96;18.33
1542;-3;6;94.75;1395;119;1334;1.06;2.39;43;1419;1.7;351;58;3.069;3;406.7;-3;-0.05;3;1;1;0;0;34;0;2;0;1;0.007;2.4;405.6;0;73;106;14.16;56;25.43;52.15;26.85;29.13;35.76;15.01;18.33
1543;0;6;96.21;1395;113;1344;1.06;2.41;43;1433;1.74;351;58.1;3.072;3;406.8;0;-0.05;0;1;1;0;0;34;0;2;0;1;0.008;2.4;405.6;0;73;106;14.16;56;25.43;52.08;26.85;29.13;35.76;14.96;18.33
1544;-1;6;94.75;1395;116;1334;1.04;2.35;43;1419;1.93;351;58.1;3.071;3;406.8;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.008;2.4;405.6;0;73;106;14.16;56;25.43;52.08;26.85;29.13;35.76;14.96;18.33
1545;-1;6;94.75;1395;114;1334;1.06;2.43;43;1419;1.84;351;58.1;3.074;3;406.8;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.6;0;73;106;13.68;56;25.43;52.08;26.99;29.1;35.78;14.96;18.33
1546;-1;6;95.73;1395;116;1340;1.05;2.25;43;1419;1.78;351;58.1;3.074;3;406.8;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.6;0;73;106;14.16;56;25.43;52.08;26.99;29.1;35.79;14.96;18.33
1547;-1;6;95.73;1395;120;1340;1.05;2.55;43;1419;1.72;352;58.1;3.074;3;406.8;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;405.8;0;73;106;14.16;56;25.43;52.05;26.99;29.1;35.76;15.01;18.33
1548;0;6;97.19;1395;117;1351;1.05;2.09;43;1419;1.75;351;58.1;3.074;3;406.8;0;-0.05;0;1;1;0;0;34;0;2;0;1;0.007;2.4;405.8;0;73;106;14.16;56;25.43;52.05;26.99;29.1;35.78;14.96;18.33
1549;-1;6;95.24;1395;124;1337;1.05;2.11;43;1419;1.99;351;58;3.073;3;407;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;406.1;0;73;106;13.68;56;25.43;52.08;26.99;29.08;35.78;15.05;18.33
1550;-1;6;96.7;1395;118;1347;1.06;2.54;43;1419;1.83;351;58;3.073;3;406.9;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.007;2.4;406.1;0;73;106;13.68;56;25.51;52.08;26.99;29.08;35.78;15.05;18.38
1551;0;6;96.21;1395;108;1344;1.06;2.16;43;1419;1.92;351;58.1;3.071;3;406.9;0;-0.05;0;1;1;0;0;34;0;2;0;1;0.008;2.4;405.9;0;73;106;14.16;56;25.51;52.05;26.99;29.08;35.81;15.05;18.33
1552;-1;6;96.7;1395;115;1347;1.05;2.34;43;1419;1.95;351;58.2;3.071;3;406.9;-1;-0.05;1;1;1;0;0;34;0;2;0;1;0.008;2.4;405.8;0;73;106;14.16;56;25.51;52.05;26.99;29.08;35.79;15.05;18.38
