Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
484;-3;6;97.19;1395;120;1351;1.06;1.63;62;1419;1.59;351;47.4;3.071;4;406.4;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.2;0;66;104;14.16;48;23.6;46.27;24.45;28.96;30.23;14.47;18.28
485;-2;7;96.7;1395;112;1347;1.05;1.79;62;1419;1.52;351;47.4;3.071;4;406.4;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.2;0;66;104;14.16;48;23.6;46.29;24.45;28.93;30.24;14.52;18.28
486;-3;7;94.75;1395;123;1334;1.06;1.7;62;1433;1.5;351;47.4;3.072;4;406.6;-3;-0.05;2;1;1;0;0;39;0;4;0;-1;0.007;2.9;405.4;0;66;104;13.68;48;23.6;46.27;24.45;28.91;30.24;14.52;18.28
487;-3;6;96.21;1395;129;1344;1.06;1.56;62;1433;1.68;352;47.4;3.072;4;406.6;-3;-0.05;4;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.3;0;66;102;14.16;48;23.73;46.27;24.45;28.91;30.24;14.47;18.28
488;-1;7;97.68;1395;116;1354;1.05;1.7;62;1419;1.5;351;47.4;3.071;4;406.4;-1;-0.05;1;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.3;0;66;102;14.16;48;23.73;46.2;24.45;28.86;30.28;14.47;18.28
489;-3;6;97.19;1395;107;1351;1.06;1.57;62;1419;1.46;352;47.4;3.071;4;406.5;-3;-0.05;4;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;66;103;14.16;48;23.73;46.2;24.45;28.86;30.28;14.47;18.28
490;-3;6;96.7;1395;121;1347;1.05;1.76;62;1421;1.7;351;47.4;3.071;4;406.5;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.3;0;66;102;14.16;48;23.74;46.2;24.45;28.81;30.29;14.47;18.28
491;-3;6;97.19;1395;128;1351;1.06;1.78;62;1421;1.47;351;47.5;3.071;4;406.5;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;405.3;0;65;103;14.16;48;23.74;46.2;24.45;28.81;30.29;14.47;18.28
492;-1;7;95.73;1395;117;1340;1.06;1.53;62;1433;1.48;351;47.5;3.069;4;406.5;-1;-0.05;1;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.6;0;66;103;14.16;48;23.74;46.2;24.59;28.76;30.35;14.47;18.28
493;-3;6;98.17;1395;118;1357;1.05;1.73;62;1433;1.61;351;47.5;3.069;4;406.5;-3;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.6;0;66;102;14.16;48;23.74;46.2;24.59;28.76;30.37;14.57;18.28
494;-3;7;98.17;1395;118;1357;1.05;1.53;62;1419;1.44;351;47.5;3.072;4;406.3;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.3;0;66;102;14.16;48;23.74;46.07;24.59;28.74;30.36;14.62;18.28
495;-3;6;97.19;1395;123;1351;1.06;1.53;62;1419;1.51;351;47.6;3.072;4;406.3;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.3;0;65;103;13.68;48;23.74;46.07;24.59;28.74;30.36;14.57;18.33
496;-3;6;97.68;1395;120;1354;1.05;1.83;62;1434;1.42;351;47.6;3.07;4;406.7;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.7;0;65;103;13.68;48;23.74;46.07;24.59;28.69;30.36;14.57;18.28
497;-3;6;97.68;1395;121;1354;1.05;1.62;62;1434;1.41;351;47.6;3.07;4;406.7;-3;-0.05;2;1;1;0;0;35;0;4;0;-1;0.007;2.9;405.6;0;65;103;13.68;48;23.74;46.07;24.59;28.69;30.36;14.62;18.28
498;-2;6;97.68;1395;124;1354;1.05;1.67;62;1419;1.56;351;47.7;3.07;4;406.5;-2;-0.05;5;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.6;0;66;103;13.68;48;23.74;46.07;24.59;28.64;30.4;14.57;18.28
499;-2;6;97.68;1395;118;1354;1.05;1.85;62;1419;1.49;351;47.7;3.07;4;406.4;-2;-0.05;3;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.6;0;66;103;14.16;48;23.74;46.07;24.59;28.62;30.41;14.57;18.33
500;-2;7;95.73;1395;121;1340;1.05;1.58;62;1419;1.49;351;47.7;3.069;4;406.4;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.4;0;66;103;14.16;48;23.73;46.07;24.59;28.59;30.43;14.62;18.33
501;-1;7;96.7;1395;118;1347;1.06;1.59;62;1419;1.6;351;47.7;3.069;4;406.4;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;66;103;13.68;48;23.73;46.07;24.59;28.59;30.46;14.62;18.28
502;-1;6;95.73;1395;117;1340;1.06;1.64;62;1422;1.6;351;47.7;3.07;4;406.2;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;66;103;14.16;48;23.73;46.07;24.59;28.54;30.46;14.57;18.28
503;-2;6;96.7;1395;117;1347;1.05;1.64;62;1422;1.53;351;47.6;3.07;4;406.2;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;65;103;14.16;48;23.73;46.07;24.59;28.54;30.46;14.57;18.28
504;-3;7;97.19;1395;121;1351;1.05;1.82;62;1433;1.54;351;47.7;3.071;4;406.4;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;66;103;14.16;48;23.78;46.07;24.68;28.49;30.52;14.62;18.28
505;-3;6;95.73;1395;121;1340;1.05;1.76;62;1433;1.54;351;47.6;3.071;4;406.4;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.3;0;66;103;14.16;48;23.82;46.07;24.66;28.52;30.51;14.57;18.28
506;-3;6;93.28;1395;121;1323;1.05;1.67;62;1419;1.57;352;47.7;3.068;4;406.4;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.5;0;66;103;13.68;48;23.82;46;24.68;28.47;30.54;14.57;18.28
507;-1;7;96.21;1395;119;1344;1.05;1.7;62;1420;1.48;351;47.8;3.068;4;406.4;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.5;0;66;103;13.68;48;23.82;46;24.68;28.44;30.53;14.57;18.28
508;-3;7;95.73;1395;117;1340;1.06;1.62;62;1420;1.65;351;47.8;3.069;4;406.2;-3;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.1;0;66;102;13.68;48;23.82;46;24.68;28.42;30.59;14.57;18.28
509;-1;6;96.21;1395;119;1344;1.06;1.85;62;1420;1.63;351;47.8;3.069;4;406.3;-1;-0.05;1;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.1;0;66;102;14.16;48;23.82;46;24.68;28.42;30.62;14.62;18.28
510;-1;7;96.7;1395;124;1347;1.06;1.87;62;1420;1.51;351;47.8;3.072;4;406.3;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.3;0;66;103;13.68;48;23.82;46;24.66;28.4;30.56;14.57;18.38
511;-1;6;96.21;1395;122;1344;1.05;1.64;62;1420;1.58;351;47.7;3.072;4;406.3;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.3;0;66;103;13.68;48;23.82;46;24.66;28.4;30.56;14.57;18.38
512;-3;7;94.75;1395;115;1334;1.05;1.78;62;1420;1.7;351;47.7;3.071;4;406.6;-3;-0.05;3;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.5;0;66;102;13.68;48;23.82;45.88;24.66;28.35;30.58;14.62;18.38
513;-1;7;92.8;1395;110;1320;1.05;1.75;62;1420;1.43;352;47.9;3.071;4;406.7;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.6;0;66;103;13.68;48;23.82;45.88;24.66;28.37;30.57;14.57;18.38
514;-2;6;95.24;1395;123;1337;1.05;1.52;62;1413;1.5;352;47.9;3.072;4;406.6;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.7;0;66;102;13.68;48;23.82;45.88;24.68;28.3;30.67;14.62;18.38
515;0;7;96.7;1395;120;1347;1.06;1.83;62;1413;1.59;351;47.8;3.072;4;406.6;0;-0.05;0;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.7;0;66;103;14.16;48;23.82;45.88;24.66;28.27;30.67;14.62;18.38
516;-2;7;94.75;1395;117;1334;1.05;1.68;62;1439;1.5;351;47.9;3.071;4;406.6;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.6;0;66;103;13.68;48;23.82;45.88;24.66;28.25;30.7;14.71;18.38
517;-2;7;95.73;1395;121;1340;1.06;1.61;62;1439;1.42;351;47.8;3.071;4;406.6;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.6;0;66;102;14.16;48;23.82;45.88;24.66;28.25;30.7;14.71;18.38
518;-2;6;96.21;1395;121;1344;1.05;1.82;62;1422;1.54;351;47.8;3.071;4;406.8;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.6;0;66;103;13.68;48;23.82;45.76;24.66;28.22;30.72;14.62;18.38
519;0;5;94.26;1395;112;1330;1.05;1.59;62;1421;1.49;351;48;3.071;4;406.8;0;-0.05;0;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.6;0;66;102;13.68;48;23.82;45.76;24.66;28.22;30.74;14.71;18.38
520;-2;5;95.73;1395;121;1340;1.05;1.65;62;1420;1.53;351;48;3.073;4;406.6;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.7;0;66;102;13.68;48;23.82;45.76;24.68;28.18;30.69;14.71;18.38
521;-2;6;95.73;1395;123;1340;1.07;1.66;62;1420;1.5;351;48.1;3.073;4;406.7;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.7;0;66;102;13.68;48;23.82;45.76;24.68;28.18;30.68;14.71;18.38
522;-2;7;95.24;1395;126;1337;1.07;1.6;62;1420;1.51;351;48.1;3.073;4;406.7;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.6;0;65;102;13.68;48;23.82;45.76;24.66;28.15;30.78;14.71;18.38
523;-2;7;95.73;1395;111;1340;1.05;1.86;62;1420;1.56;351;48.1;3.073;4;406.7;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.6;0;66;103;13.68;48;23.82;45.76;24.66;28.15;30.76;14.71;18.33
524;-2;7;95.24;1395;119;1337;1.05;1.65;62;1422;1.45;351;48.1;3.073;4;406.7;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.6;0;66;102;14.16;48;23.82;45.68;24.66;28.1;30.79;14.71;18.38
525;-2;7;95.24;1395;124;1337;1.05;1.63;62;1422;1.64;352;48;3.073;4;406.7;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.6;0;66;103;13.68;48;23.82;45.68;24.66;28.1;30.8;14.71;18.33
526;-2;6;95.24;1395;119;1337;1.05;1.8;62;1420;1.45;351;48.1;3.091;4;409.1;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;407.7;0;66;103;13.68;48;23.82;45.68;24.75;28.05;30.78;14.71;18.38
527;-2;7;95.24;1395;119;1337;1.05;1.58;62;1420;1.42;351;48;3.094;4;409.2;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;407.7;0;66;103;13.68;48;23.84;45.68;24.75;28.05;30.78;14.71;18.33
528;0;7;96.7;1395;125;1347;1.07;1.68;62;1434;1.58;351;48.1;3.094;4;409.3;0;-0.05;0;1;1;0;0;38;0;4;0;-1;0.008;2.9;408.2;0;66;103;14.16;48;23.96;45.68;24.75;28.01;30.86;14.71;18.38
529;-1;6;95.24;1395;125;1337;1.05;1.81;62;1434;1.5;351;48.2;3.094;4;409.3;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.008;2.9;408.2;0;66;102;14.16;48;23.96;45.68;24.75;27.98;30.86;14.71;18.38
530;-1;7;95.24;1395;115;1337;1.05;1.61;62;1419;1.43;351;48.2;3.094;4;409.3;-1;-0.05;1;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.2;0;66;102;14.16;48;23.96;45.56;24.75;27.93;30.85;14.71;18.38
531;-3;7;93.28;1395;124;1323;1.05;1.78;62;1419;1.57;351;48.2;3.094;4;409.3;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;408.2;0;66;102;14.16;48;23.96;45.56;24.75;27.91;30.85;14.71;18.33
532;-3;6;96.7;1395;113;1347;1.06;1.83;62;1419;1.5;351;48.2;3.093;4;409.5;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;408.5;0;65;104;14.16;48;23.96;45.56;24.75;27.91;30.85;14.81;18.38
533;-4;6;95.24;1395;115;1337;1.06;1.64;62;1419;1.39;351;48.1;3.093;4;409.4;-4;-0.05;3;1;1;0;0;38;0;4;0;-1;0.007;2.9;408.4;0;66;102;13.68;48;23.96;45.56;24.75;27.91;30.83;14.76;18.38
534;-3;6;96.21;1395;125;1344;1.05;1.71;62;1419;1.48;351;48.2;3.094;4;409.5;-3;-0.05;6;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.4;0;65;103;14.16;48;23.96;45.56;24.75;27.83;30.92;14.81;18.38
535;-4;6;96.7;1395;119;1347;1.05;1.72;62;1419;1.62;351;48.3;3.094;4;409.5;-4;-0.05;6;1;1;0;0;37;0;4;0;-1;0.008;2.9;408.4;0;66;104;14.16;48;23.96;45.56;24.75;27.81;30.95;14.71;18.38
536;-4;7;96.7;1395;123;1347;1.06;1.82;62;1433;1.39;351;48.3;3.094;4;409.5;-4;-0.05;6;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.4;0;65;104;13.68;48;23.96;45.49;24.75;27.79;30.98;14.81;18.38
537;-4;6;94.75;1395;117;1334;1.05;1.9;62;1433;1.47;352;48.2;3.094;4;409.5;-4;-0.05;6;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.4;0;65;104;14.16;48;23.96;45.49;24.75;27.79;31;14.76;18.38
538;-2;7;95.24;1395;119;1337;1.05;1.7;62;1420;1.69;351;48.3;3.087;4;409.7;-2;-0.05;2;1;1;0;0;39;0;4;0;-1;0.007;2.9;408.6;0;66;103;13.68;48;23.96;45.49;24.89;27.74;30.95;14.76;18.38
539;-3;7;94.26;1395;122;1330;1.06;1.73;62;1420;1.54;351;48.2;3.087;4;409.7;-3;-0.05;4;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.6;0;66;102;13.68;48;23.96;45.49;24.89;27.74;30.95;14.76;18.38
540;-3;5;96.21;1395;115;1344;1.06;1.75;62;1422;1.48;351;48.2;3.081;4;408;-3;-0.05;4;1;1;0;0;38;0;4;0;-1;0.007;2.9;407;0;65;103;13.68;48;23.96;45.49;24.89;27.66;31.02;14.81;18.38
541;-3;7;95.24;1395;119;1337;1.05;1.59;62;1422;1.75;351;48.2;3.084;4;408;-3;-0.05;4;1;1;0;0;38;0;4;0;-1;0.007;2.9;407;0;66;102;13.68;48;23.96;45.49;24.89;27.64;31.03;14.76;18.38
542;-3;8;95.24;1395;128;1337;1.05;1.86;62;1420;1.67;351;48.2;3.09;4;408.4;-3;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;407.6;0;66;102;13.68;48;23.96;45.49;24.89;27.61;31.01;14.76;18.38
543;-3;8;96.21;1395;124;1344;1.05;1.76;62;1419;1.39;351;48.4;3.09;4;408.4;-3;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;407.6;0;66;103;14.16;48;23.96;45.49;24.89;27.59;31;14.76;18.33
544;0;8;97.19;1395;112;1351;1.05;1.52;62;1419;1.54;351;48.5;3.092;4;409;0;-0.05;0;1;1;0;0;37;0;4;0;-1;0.008;2.9;407.9;0;66;103;14.16;48;23.96;45.49;24.89;27.57;31.02;14.81;18.42
545;-2;8;96.7;1395;123;1347;1.05;1.86;62;1419;1.68;351;48.5;3.092;4;409;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.008;2.9;407.9;0;65;104;13.68;48;24.01;45.49;24.89;27.57;31.02;14.76;18.42
546;0;8;95.24;1395;120;1337;1.06;1.63;62;1420;1.41;351;48.5;3.087;4;409.4;0;-0.05;0;1;1;0;0;39;0;4;0;-1;0.007;2.9;408.2;0;66;104;13.68;48;24.01;45.49;24.89;27.52;31.04;14.81;18.42
547;0;7;95.73;1395;121;1340;1.06;1.56;62;1420;1.49;351;48.4;3.087;4;409.4;0;-0.05;0;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.3;0;66;102;13.68;48;24.01;45.49;24.89;27.49;31.04;14.76;18.42
548;-2;6;96.7;1395;116;1347;1.05;1.81;62;1420;1.7;351;48.5;3.087;4;408.7;-2;-0.05;2;1;1;0;0;39;0;4;0;-1;0.007;2.9;408.3;0;66;104;14.16;48;24.01;45.36;24.89;27.47;31.07;14.81;18.47
549;-2;6;96.7;1395;116;1347;1.05;1.61;62;1420;1.47;352;48.6;3.077;4;408.7;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;408.3;0;65;103;14.16;48;24.01;45.36;24.89;27.47;31.07;14.76;18.42
550;-3;6;97.19;1395;113;1351;1.06;1.75;62;1422;1.45;351;48.6;3.075;4;407.4;-3;-0.05;2;1;1;0;0;38;0;4;0;-1;0.008;2.9;406.2;0;65;102;14.65;48;24.01;45.34;24.94;27.42;31.07;14.81;18.42
551;-3;6;92.31;1395;115;1316;1.07;1.69;62;1422;1.59;351;48.6;3.075;4;407.4;-3;-0.05;4;1;1;0;0;38;0;4;0;-1;0.008;2.9;406.2;0;66;103;14.16;48;24.01;45.36;24.94;27.42;31.04;14.76;18.42
552;0;6;95.73;1395;118;1340;1.07;1.57;62;1419;1.53;351;48.6;3.074;4;407;0;-0.05;0;1;1;0;0;38;0;4;0;-1;0.008;2.9;405.9;0;66;103;14.16;48;24.01;45.36;24.94;27.37;31.13;14.81;18.47
553;-2;6;95.24;1395;120;1337;1.05;1.75;62;1420;1.47;351;48.6;3.074;4;407;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.8;0;66;103;13.68;48;24.01;45.27;24.94;27.35;31.14;14.76;18.42
554;-2;7;95.73;1395;121;1340;1.05;1.61;62;1419;1.56;351;48.6;3.071;4;406.7;-2;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;405.8;0;65;103;14.16;47;24.01;45.29;24.94;27.32;31.11;14.81;18.47
555;-3;6;96.21;1395;121;1344;1.06;1.73;62;1419;1.51;351;48.5;3.07;4;406.6;-3;-0.05;2;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.8;0;65;103;13.68;47;24.01;45.29;24.94;27.3;31.12;14.76;18.42
556;-2;7;96.21;1395;125;1344;1.05;1.67;62;1420;1.64;351;48.6;3.066;4;406.6;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.2;0;66;103;14.16;47;24.01;45.29;24.94;27.25;31.2;14.86;18.42
557;-2;6;96.21;1395;119;1344;1.05;1.61;62;1420;1.59;351;48.7;3.066;4;406.6;-2;-0.05;5;1;1;0;0;37;0;4;0;-1;0.007;2.9;405.2;0;66;103;14.16;47;24.01;45.27;24.94;27.27;31.19;14.86;18.42
558;-2;7;96.7;1395;116;1347;1.05;1.86;62;1420;1.42;352;48.7;3.067;4;406;-2;-0.05;3;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.5;0;65;103;13.68;47;24.01;45.15;24.94;27.2;31.19;14.86;18.42
559;-2;6;97.19;1395;121;1351;1.07;1.85;62;1420;1.4;351;48.7;3.067;4;406;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;405.5;0;65;103;13.68;47;24.01;45.17;24.94;27.2;31.19;14.86;18.42
560;-3;7;97.68;1395;127;1354;1.05;1.78;62;1419;1.6;351;48.7;3.065;4;406;-3;-0.05;2;1;1;0;0;39;0;4;0;-1;0.008;2.9;405;0;66;105;14.16;47;24.01;45.15;24.94;27.18;31.19;14.81;18.42
561;-2;6;98.17;1395;112;1357;1.05;1.76;62;1419;1.62;351;48.8;3.065;4;406;-2;-0.05;2;1;1;0;0;37;0;4;0;-1;0.008;2.9;405;0;66;103;14.16;47;24.01;45.15;24.94;27.18;31.19;14.86;18.42
562;-3;7;95.73;1395;118;1340;1.05;1.83;62;1419;1.58;351;48.8;3.062;4;405.7;-3;-0.05;2;1;1;0;0;38;0;4;0;-1;0.007;2.9;404.6;0;66;104;14.16;47;24.01;45.15;24.94;27.13;31.25;14.86;18.42
563;-3;7;95.73;1395;126;1340;1.05;1.79;62;1419;1.56;352;48.8;3.062;4;405.7;-3;-0.05;2;1;1;0;0;39;0;4;0;-1;0.007;2.9;404.6;0;66;104;14.16;47;24.01;45.15;24.94;27.1;31.25;14.86;18.42
564;-3;7;97.19;1395;122;1351;1.06;1.71;62;1419;1.46;351;48.8;3.063;4;405.2;-3;-0.05;4;1;1;0;0;38;0;4;0;-1;0.008;2.9;404.2;0;66;103;13.68;47;24.01;45.07;24.94;27.05;31.25;14.86;18.42
565;-3;6;97.68;1395;113;1354;1.07;1.78;62;1419;1.44;351;48.7;3.063;4;405.2;-3;-0.05;5;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.3;0;66;104;14.16;47;24.01;45.07;24.94;27.05;31.25;14.86;18.42
566;-1;6;96.7;1395;119;1347;1.07;1.78;62;1419;1.47;351;48.8;3.063;4;405.4;-1;-0.05;1;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.4;0;66;104;14.16;47;24.01;45.07;24.94;27.03;31.28;14.86;18.42
567;-3;6;97.68;1395;125;1354;1.05;1.78;62;1419;1.51;351;48.9;3.063;4;405.4;-3;-0.05;3;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.4;0;66;104;14.16;47;24.01;45.07;24.94;27.03;31.28;14.86;18.42
568;-4;7;97.19;1395;120;1351;1.05;1.93;62;1419;1.43;351;48.9;3.063;4;405.6;-4;-0.05;4;1;1;0;0;39;0;4;0;-1;0.007;2.9;404.3;0;66;105;14.16;47;24.09;45.07;25.08;26.98;31.34;14.86;18.42
569;-4;8;97.68;1395;121;1354;1.05;1.92;62;1419;1.41;351;48.9;3.063;4;405.5;-4;-0.05;3;1;1;0;0;39;0;4;0;-1;0.007;2.9;404.3;0;66;104;14.16;47;24.1;45.07;25.08;26.98;31.34;14.86;18.42
570;-4;8;95.24;1395;116;1337;1.05;1.58;62;1421;1.59;352;48.9;3.063;4;405.5;-4;-0.05;3;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.2;0;65;104;14.16;47;24.09;45.07;25.08;26.96;31.36;14.86;18.42
571;-4;8;94.75;1395;119;1334;1.05;1.58;62;1421;1.59;351;48.8;3.063;4;405.5;-4;-0.05;3;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.2;0;66;103;14.16;47;24.1;45.07;25.08;26.96;31.35;14.86;18.42
572;-4;6;95.24;1395;114;1337;1.07;1.58;62;1419;1.5;351;48.9;3.068;4;405.3;-4;-0.05;6;1;1;0;0;37;0;4;0;-1;0.007;2.9;404.2;0;65;104;13.68;47;24.1;45.07;25.08;26.91;31.35;14.86;18.42
573;-4;7;95.73;1395;118;1340;1.05;1.65;62;1419;1.51;351;49;3.068;4;405.3;-4;-0.05;6;1;1;0;0;39;0;4;0;-1;0.007;2.9;404.2;0;65;103;13.68;47;24.09;45.07;25.08;26.91;31.35;14.86;18.42
574;-1;6;96.21;1395;122;1344;1.06;1.81;62;1419;1.51;351;49;3.066;4;406;-1;-0.05;1;1;1;0;0;39;0;4;0;-1;0.007;2.9;405;0;66;103;13.68;47;24.1;45.07;25.08;26.88;31.42;14.91;18.47
575;-3;7;96.7;1395;112;1347;1.05;1.86;62;1419;1.53;352;49;3.066;4;405.9;-3;-0.05;3;1;1;0;0;37;0;4;0;-1;0.007;2.9;405;0;66;104;13.68;47;24.1;45.07;25.08;26.86;31.42;14.96;18.42
576;-2;8;96.7;1395;118;1347;1.05;1.72;62;1433;1.56;352;48.9;3.064;4;405.9;-2;-0.05;5;1;1;0;0;37;0;4;0;-1;0.007;2.9;404.8;0;65;103;14.16;47;24.1;44.95;25.08;26.86;31.4;14.91;18.52
577;-2;8;97.19;1395;122;1351;1.05;1.68;62;1434;1.59;352;48.9;3.064;4;405.9;-2;-0.05;5;1;1;0;0;37;0;4;0;-1;0.007;2.9;404.8;0;66;104;14.16;47;24.1;44.95;25.08;26.86;31.4;14.96;18.52
578;-3;8;95.73;1395;123;1340;1.06;1.54;62;1433;1.52;352;49;3.065;4;405.6;-3;-0.05;2;1;1;0;0;38;0;4;0;-1;0.008;2.9;404.6;0;65;104;14.16;47;24.1;44.95;25.08;26.81;31.46;14.91;18.52
579;-3;8;96.7;1395;121;1347;1.07;1.51;62;1433;1.48;352;49.1;3.065;4;405.7;-3;-0.05;2;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.6;0;65;103;14.16;47;24.1;44.95;25.08;26.81;31.47;14.96;18.47
580;-2;8;96.7;1395;121;1347;1.07;1.67;62;1433;1.58;352;49.1;3.065;4;405.6;-2;-0.05;4;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.6;0;66;103;14.16;47;24.1;44.95;25.08;26.78;31.47;14.91;18.52
581;-2;8;96.7;1395;114;1347;1.07;1.68;62;1433;1.61;352;49;3.065;4;405.6;-2;-0.05;3;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.6;0;66;104;14.16;47;24.09;44.95;25.08;26.78;31.47;14.96;18.52
582;-2;6;97.19;1395;120;1351;1.07;1.85;62;1435;1.51;352;49.1;3.065;4;405.7;-2;-0.05;2;1;1;0;0;39;0;4;0;-1;0.008;2.9;404.9;0;66;105;14.16;47;24.1;44.85;25.08;26.78;31.52;14.91;18.52
583;-2;8;97.68;1395;129;1354;1.07;1.84;62;1435;1.5;352;49.2;3.065;4;405.7;-2;-0.05;2;1;1;0;0;40;0;4;0;-1;0.008;2.9;404.9;0;66;105;13.68;47;24.1;44.85;25.08;26.78;31.52;14.96;18.52
584;-1;7;96.21;1395;119;1344;1.05;1.84;62;1419;1.5;352;49.2;3.068;4;405.7;-1;-0.05;1;1;1;0;0;40;0;4;0;-1;0.007;2.9;404.7;0;66;105;14.16;47;24.1;44.85;25.08;26.74;31.56;14.96;18.52
585;-1;7;95.73;1395;115;1340;1.06;1.8;62;1419;1.48;352;49.2;3.068;4;405.7;-1;-0.05;1;1;1;0;0;39;0;4;0;-1;0.007;2.9;404.7;0;66;105;14.16;47;24.2;44.85;25.08;26.76;31.57;14.96;18.52
586;-1;6;97.19;1395;117;1351;1.05;1.64;62;1433;1.53;352;49.2;3.069;4;406.2;-1;-0.05;1;1;1;0;0;38;0;4;0;-1;0.008;2.9;405;0;66;105;14.16;47;24.23;44.85;25.17;26.74;31.57;14.96;18.52
587;-3;6;96.7;1395;124;1347;1.05;1.66;62;1433;1.55;352;49.2;3.069;4;406.1;-3;-0.05;3;1;1;0;0;38;0;4;0;-1;0.008;2.9;405;0;66;105;14.16;47;24.23;44.85;25.17;26.71;31.57;14.96;18.52
